,id,caller_id,name,address_city,address,phone_number,county,chain,treat,call_attempts,day,time,female_rep,esl_rep,script_budget_upcharge,script_knowledge,quote_point,quote_range_low,quote_range_high,no_quote_reason,quote_breakdown,notes,analyzed_comment,range_provided,enrolled_subject,outcome,returned_call,failed_callback,does_not_perform_service,onsite_additional_info,female_caller,esl_caller,non_complier,attrition,esl_affinity,gender_affinity,gender_esl_affinity,no_quote_reason_NA,no_quote_reason_does_not_provide_this_service,no_quote_reason_no_contact_after_2_tries,no_quote_reason_other,no_quote_reason_refused_to_provide_quote,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
225,225,5,"Central Avenue Automotive",kent,"1514 Central Ave S Ste A Kent, WA 98032","(253) 854-6762",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,47.365803,-122.228692,1,rooftop,1514,"Central Ave S",Ste,A,Kent,WA,"King County",98032,US,King
226,226,5,"Automotive Experts",kent,"15323 SE 272nd St Kent, WA 98042","(253) 638-2886",king,0,1,1,Friday,13,1,0,0,0,627,,,,0,,no_comment,0,1,627,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,47.357545,-122.136716,1,rooftop,15323,"SE 272nd St",,,Kent,WA,"King County",98042,US,King
227,227,1,"LLoyd’s Auto Clinic",kent,"23250 Military Rd S Kent, WA 98032","(206) 824-2225",king,0,1,1,Thursday,12,1,0,0,0,719.24,,,,0,,no_comment,0,1,719.24,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,47.392411,-122.287071,1,rooftop,23250,"Military Rd S",,,Kent,WA,"King County",98032,US,King
228,228,5,"Kent Auto Repair",kent,"26922 132nd Ave SE Kent, WA 98042","(253) 630-8133",king,0,1,1,Thursday,14,0,0,0,0,600,,,,0,,no_comment,0,1,600,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,47.360081,-122.165129,1,rooftop,26922,"132nd Ave SE",,,Kent,WA,"King County",98042,US,King
229,229,6,"Landing Auto Service",renton,"541 Park Ave N Renton, WA 98057","(425) 255-5049",king,0,0,1,Friday,11,0,1,0,0,730,,,,0,,no_comment,0,1,730,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,47.491766,-122.202594,1,rooftop,541,"Park Ave N",,,Renton,WA,"King County",98057,US,King
230,230,8,"Kent Performance Auto Center",kent,"930 Central Ave S Kent, WA 98032","(253) 854-0100",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.371502,-122.229118,1,rooftop,930,"Central Ave S",,,Kent,WA,"King County",98032,US,King
231,231,2,"Topline Motorworks",kent,"18112 E Valley Hwy Kent, WA 98032","(425) 251-0213",king,0,0,1,Thursday,15,0,1,0,0,837,,,,0,"includes tax",indicated_no_additional_cost,0,1,837,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,47.439996,-122.219379,1,rooftop,18112,"E Valley Hwy",,,Kent,WA,"King County",98032,US,King
232,232,8,"Ace Auto Repair",kent,"23254 Military Rd S Kent, WA 98032","(206) 878-6012",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.392088,-122.286772,1,rooftop,23254,"Military Rd S",,,Kent,WA,"King County",98032,US,King
233,233,4,"The Rebuilder",kent,"722 Central Ave S Kent, WA 98032","(253) 854-0904",king,0,1,2,Monday,13,0,0,,,,,,does_not_provide_this_service,,"Don't do radiators",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,47.374602,-122.229503,1,rooftop,722,"Central Ave S",,,Kent,WA,"King County",98032,US,King
234,234,6,"Northwest Tire and Service",kent,"828 Central Ave S Kent, WA 98032","(253) 852-4030",king,0,0,1,Thursday,14,0,1,0,0,,500,800,,0,,no_comment,1,1,650,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,47.373532,-122.229748,1,rooftop,828,"Central Ave S",,,Kent,WA,"King County",98032,US,King
235,235,8,"Cascade Auto Repair",renton,"3100 Benson Rd S Renton, WA 98055","(425) 271-7228",king,0,0,1,Tuesday,14,,,,,,,,no_contact_after_2_tries,,"No answer",no_phone_contact,0,0,,0,0,0,0,0,0,0,0,,,,0,0,1,0,0,47.452581,-122.196311,1,rooftop,3100,"Benson Rd S",,,Renton,WA,"King County",98055,US,King
236,236,6,"Tran Auto Repair",renton,"322 S 3rd St Renton, WA 98055","(425) 277-9285",king,0,0,2,Monday,11,0,0,0,0,630,,,,1,,no_comment,0,1,630,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.479983,-122.212232,0.95,rooftop,322,"S 3rd St",,,Renton,WA,"King County",98057,US,King
237,237,8,"East Valley Auto Rebuild",kent,"22647 88th Ave S Kent, WA 98031","(253) 872-7468",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.398864,-122.223741,1,rooftop,22647,"88th Ave S",,,Kent,WA,"King County",98031,US,King
238,238,8,"Point S East Hill Tire",kent,"25239 104th Ave SE Kent, WA 98031","(253) 852-3280",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.375269,-122.203031,0.95,rooftop,25239,"104th Ave SE",,,Kent,WA,"King County",98030,US,King
239,239,8,"Reliable Wrenchers",kent,"18727 E Valley Hwy Ste A Kent, WA 98032","(206) 495-1193",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.434548,-122.227446,1,rooftop,18727,"E Valley Hwy",Ste,A,Kent,WA,"King County",98032,US,King
240,240,2,"Kurt’s Auto Repair",renton,"321 Rainier Ave N Renton, WA 98055","(425) 228-2812",king,0,0,1,Tuesday,11,,,,,,,,no_contact_after_2_tries,,Voicemail,no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.479282,-122.217082,1,range_interpolation,321,"Rainier Ave",,,Renton,WA,"King County",98055,US,"TIGER/Line® dataset from the US Census Bureau"
241,241,2,"Bravo’s Bent Wrench",kent,"Kent, WA 98032","(360) 560-8227",king,0,0,1,Tuesday,8,,,,,,,,no_contact_after_2_tries,,"Does not accept calls from private numbers, did have option to leave message",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.391942,-122.257192,1,place,,,,,Kent,WA,"King County",98032,US,"TIGER/Line® dataset from the US Census Bureau"
242,242,2,"The Garage In Renton",renton,"4233 NE Sunset Blvd Renton, WA 98059","(425) 277-5068",king,0,0,1,Tuesday,11,0,0,0,0,800,,,,0,"After tax",indicated_no_additional_cost,0,1,800,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.503426,-122.162249,1,rooftop,4233,"NE Sunset Blvd",,,Renton,WA,"King County",98059,US,King
243,243,8,"Auto Sport Imports",seatac,"19611 International Blvd Seatac, WA 98188","(206) 878-5230",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.426744,-122.296261,1,rooftop,19611,"International Blvd",,,Seatac,WA,"King County",98188,US,King
244,244,2,"Performance Automotive And Detail",renton,"4209 NE Sunset Blvd Renton, WA 98059","(425) 207-8519",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.503291,-122.162989,1,rooftop,4209,"NE Sunset Blvd",,,Renton,WA,"King County",98059,US,King
245,245,4,"Kenny’s Auto Care",renton,"901 Harrington Ave NE Renton, WA 98056","(425) 271-4602",king,0,1,2,Monday,13,,,,,,,,no_contact_after_2_tries,,"Does not accept unidentified calls",no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.497094,-122.182007,1,rooftop,901,"Harrington Ave NE",,,Renton,WA,"King County",98056,US,King
246,246,6,"JC Central Tire Shop",kent,"208 Central Ave S Kent, WA 98032","(253) 813-8473",king,0,0,1,Thursday,14,0,0,0,0,,,,does_not_provide_this_service,,Tire.,does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,47.380744,-122.230693,1,rooftop,208,"Central Ave S",,,Kent,WA,"King County",98032,US,King
247,247,8,"Price Brothers Garage",kirkland,"11727 124th Ave NE Kirkland, WA 98034","(425) 827-6287",king,0,0,1,Thursday,13,0,0,0,1,672.05,,,,1,"Intially provided a range without asking for make/model, once I went to finish the script (thanks goodbye), he asked about the make and model and then the price was more precise, but more expensive",additional_context,0,1,672.05,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,47.705412,-122.17621,1,rooftop,11727,"124th Ave NE",,,Kirkland,WA,"King County",98034,US,King
248,248,2,"Dorel’s Automotive",kirkland,"639 9th Ave Ste A Kirkland, WA 98033","(206) 769-5511",king,0,0,3,Tuesday,9,0,0,0,0,773,,,,1,"After tax. Breakdown was quoted as 327.28 parts, 375 labor before tax",additional_context,0,1,773,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.682104,-122.194821,1,rooftop,639,"9th Ave",Ste,A,Kirkland,WA,"King County",98033,US,King
249,249,4,"Kirkland Autoworks",kirkland,"11919 120th Ave NE Ste C Kirkland, WA 98033","(425) 803-3332",king,0,1,1,Monday,15,,,,,,,,,,Voicemail,no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.707282,-122.182027,0.95,rooftop,11919,"120th Ave NE",Ste,C,Kirkland,WA,"King County",98034,US,King
250,250,2,"Juanita Firs 76",kirkland,"13701 100th Ave NE Kirkland, WA 98034","(425) 821-2345",king,0,0,1,Tuesday,11,1,0,0,0,741,,,,0,"After tax",indicated_no_additional_cost,0,1,741,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.723431,-122.20828,1,rooftop,13701,"100th Ave NE",,,Kirkland,WA,"King County",98034,US,King
251,251,6,"Harvey’s Auto Service",kirkland,"1015 7th Ave Ste 120 Kirkland, WA 98033","(425) 881-1658",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.680421,-122.190987,1,rooftop,1015,"7th Ave",Ste,120,Kirkland,WA,"King County",98033,US,King
252,252,8,"TLC AutoCare",kirkland,"11626 Slater Ave NE Ste 6 Kirkland, WA 98034","(425) 821-4333",king,0,0,1,Monday,14,0,0,1,1,,650,750,,0,,no_comment,1,1,700,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,47.704301,-122.173674,1,rooftop,11626,"Slater Ave NE",Ste,6,Kirkland,WA,"King County",98034,US,King
253,253,8,"Quality Auto Mobile Service",kirkland,"11335 NE 122nd Way Ste 105 Kirkland, WA 98034","(425) 652-0990",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.708772,-122.189423,1,rooftop,11335,"NE 122nd Way",Ste,105,Kirkland,WA,"King County",98034,US,King
254,254,7,"Salmon’s Service Centers",seattle,"2424 NE 65th St Seattle, WA 98125","(206) 504-2585",king,1,1,1,Friday,11,0,0,0,0,665,,,,0,,no_comment,0,1,665,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.676133,-122.30104,0.9,rooftop,2424,"NE 65th St",,,Seattle,WA,"King County",98115,US,King
255,255,2,"George’s Eastside Shell",kirkland,"13272 100th Ave NE Kirkland, WA 98034","(425) 947-1029",king,0,0,1,Tuesday,11,0,0,0,0,600,,,,0,"left message with quote",returned_call_with_quote,0,1,600,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.721078,-122.207291,1,rooftop,13272,"100th Ave NE",,,Kirkland,WA,"King County",98034,US,King
256,256,2,"Summers Automotive Service",kirkland,"13205 NE 124th St Ste B1 Kirkland, WA 98034","(425) 823-5214",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.711021,-122.163951,1,rooftop,13205,"NE 124th St",Ste,B1,Kirkland,WA,"King County",98034,US,King
257,257,4,"Kirkland Transmission",kirkland,"11920 124th Ave NE Kirkland, WA 98034","(425) 242-4344",king,0,1,1,Thursday,14,0,0,0,0,725,,,,1,"Phone on hold for 2 mins. Very busy, can't schedule anything before April 14.",additional_context,0,1,725,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.706899,-122.174204,1,rooftop,11920,"124th Ave NE",,,Kirkland,WA,"King County",98034,US,King
258,258,4,"Signature Independent",kirkland,"13115 NE 124th St Ste A Kirkland, WA 98034","(425) 629-3325",king,0,1,1,Thursday,15,0,0,0,0,,,,does_not_provide_this_service,,"Don't work with Toyota but can recommend Jay's Auto Service that specializes in Japanese engines",does_not_perform_service,0,1,,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,47.711041,-122.165838,1,rooftop,13115,"NE 124th St",Ste,A,Kirkland,WA,"King County",98034,US,King
259,259,4,"Stage Auto Center",kirkland,"8734 122nd Ave NE Kirkland, WA 98033","(425) 820-2490",king,0,1,2,Thursday,15,,,0,0,,,,no_contact_after_2_tries,,Voicemail,no_phone_contact,0,0,,0,0,0,0,0,1,0,0,,,,0,0,1,0,0,47.681616,-122.177593,1,rooftop,8734,"122nd Ave NE",,,Kirkland,WA,"King County",98033,US,King
260,260,6,"All Wheel Drive Auto",kirkland,"8410 120th Ave NE Kirkland, WA 98033","(425) 828-3600",king,0,0,1,Friday,10,1,0,0,0,,700,800,,0,,no_comment,1,1,750,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.678611,-122.180021,1,rooftop,8410,"120th Ave NE",,,Kirkland,WA,"King County",98033,US,King
261,261,6,"Kenmore Automotive",kenmore,"6126 NE Bothell Way Kenmore, WA 98028","(425) 486-4666",king,0,0,1,Thursday,15,0,0,0,0,,650,850,,1,,no_comment,1,1,750,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.758721,-122.260895,1,rooftop,6126,"NE Bothell Way",,,Kenmore,WA,"King County",98028,US,King
262,262,4,"Salmon’s Service Centers",seattle,"1424 NE 125th St Seattle, WA 98125","(206) 552-0923",king,1,1,1,Saturday,15,0,0,0,0,800,,,,0,"Simple Call",additional_context,0,1,800,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.719695,-122.313168,1,rooftop,1424,"NE 125th St",,,Seattle,WA,"King County",98125,US,King
263,263,4,"Eastside European",kirkland,"13400 124th St Ste B Kirkland, WA 98034","(425) 823-8200",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.711682,-122.161149,0.9,rooftop,13400,"NE 124th St",Ste,B,Kirkland,WA,"King County",98034,US,King
264,264,4,"Johnson’s Auto Repair",seattle,"9418 35th Ave NE Seattle, WA 98115","(206) 522-3305",king,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.697212,-122.290166,1,rooftop,9418,"35th Ave NE",,,Seattle,WA,"King County",98115,US,King
265,265,6,AUTOMEDICS,kirkland,"11919 120th Ave NE Ste B Kirkland, WA 98034","(425) 823-1881",king,0,0,1,Thursday,13,0,0,0,0,680.03,,,,0,,no_comment,0,1,680.03,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.707282,-122.182027,1,rooftop,11919,"120th Ave NE",Ste,B,Kirkland,WA,"King County",98034,US,King
266,266,4,"Matt’s Greenwood Auto Care",seattle,"9406 Aurora Ave N Seattle, WA 98103","(206) 257-5748",king,1,1,1,Thursday,15,0,0,0,0,833,,,,1,"Addtional Tax",indicated_additional_cost,0,1,833,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,47.697629,-122.344089,1,rooftop,9406,"Aurora Ave N",,,Seattle,WA,"King County",98103,US,King
267,267,8,"Best Service & Repair",seattle,"1119 N 100th St Seattle, WA 98133","(206) 525-0240",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.70114,-122.343378,1,rooftop,1119,"N 100th St",,,Seattle,WA,"King County",98133,US,King
268,268,6,"Leo’s Auto Repair",kenmore,"6825 NE 153rd Pl Kenmore, WA 98028","(425) 949-5049",king,0,0,1,Friday,10,1,0,0,0,670.5,,,,0,,no_comment,0,1,670.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.73797,-122.249104,1,rooftop,6825,"NE 153rd Pl",,,Kenmore,WA,"King County",98028,US,King
269,269,4,"Dave’s Auto Service","mountlake terrace","24311 56th Ave W Mountlake Terrace, WA 98043","(425) 409-9017",snohomish,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,47.778101,-122.307897,1,rooftop,24311,"56th Ave W",,,"Mountlake Terrace",WA,"Snohomish County",98043,US,"Snohomish County"
270,270,8,"Fisher’s Auto Service",kirkland,"11926 124th Ave NE Kirkland, WA 98034","(425) 823-4441",king,0,0,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,47.706881,-122.173978,1,rooftop,11926,"124th Ave NE",,,Kirkland,WA,"King County",98034,US,King
271,271,1,"Gary’s Point S",olympia,"4325 Martin Way Olympia, WA 98516","(360) 456-4325",thurston,1,1,1,Wednesday,11,0,0,1,1,900,,,,0,,no_comment,0,1,900,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.047986,-122.82827,0.9,rooftop,4325,"Martin Way E",,,Olympia,WA,"Thurston County",98516,US,Thurston
272,272,1,"Expert Auto Repair",lacey,"3940 12th Ave SE Unit C Lacey, WA 98503","(360) 455-8116",thurston,0,1,1,Friday,11,0,0,0,0,689,,,,0,"left message with quote",returned_call_with_quote,0,1,689,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.038319,-122.836155,1,rooftop,3940,"12th Ave SE",Spc,C,Lacey,WA,"Thurston County",98503,US,Thurston
273,273,3,"Mike’s Auto & Electric",lacey,"4500 Pacific Ave SE Ste F Lacey, WA 98503","(360) 456-2277",thurston,0,0,1,Tuesday,13,0,0,0,0,,,,other,,"Call back tomorrow (owner not around)",unable_to_provide_quote,0,1,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,47.038201,-122.826276,1,rooftop,4500,"Pacific Ave SE",Ste,F,Lacey,WA,"Thurston County",98503,US,Thurston
274,274,1,"RJM Auto Repair & Tire",olympia,"530 Ronlee Ln NW Olympia, WA 98502","(360) 489-6323",thurston,0,1,1,Tuesday,12,0,0,0,0,545.62,,,,0,,no_comment,0,1,545.62,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.050114,-122.994827,1,rooftop,530,"Ronlee Ln NW",,,Olympia,WA,"Thurston County",98502,US,Thurston
275,275,7,"A 1 Japanese Auto Repair",olympia,"9210 Martin Way E Olympia, WA 98516","(360) 455-4904",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.061099,-122.744635,1,rooftop,9210,"Martin Way E",,,Lacey,WA,"Thurston County",98516,US,Thurston
276,276,1,"Bryan’s Automotive",olympia,"6940 Martin Way E Olympia, WA 98516","(360) 493-8300",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.05258,-122.787936,1,rooftop,6940,"Martin Way E",,,Olympia,WA,"Thurston County",98516,US,Thurston
277,277,5,"Larsen’s Auto Repair",olympia,"310 S Bay Rd Ne Ste G Olympia, WA 98506","(360) 352-7065",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,1,0,0,,,,1,0,0,0,0,47.048393,-122.863726,1,rooftop,310,"S Bay Rd NE",Ste,G,Olympia,WA,"Thurston County",98506,US,Thurston
278,278,7,"Troy Auto Service",olympia,"1110 Lilly Rd NE Olympia, WA 98506","(360) 915-8606",thurston,0,1,1,Wednesday,14,0,0,0,0,,650,776,,0,,no_comment,1,1,713,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.062031,-122.843948,1,rooftop,1110,"Lilly Rd NE",,,Olympia,WA,"Thurston County",98506,US,Thurston
279,279,1,"Champion Automotive Repair",olympia,"7013 Martin Way E Olympia, WA 98516","(360) 438-3839",thurston,0,1,1,,,,,,,,,,no_contact_after_2_tries,,"does not accept unidentified calls",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,47.052242,-122.787106,1,range_interpolation,7013,"Martin Way E",,,Olympia,WA,"Thurston County",98516,US,"TIGER/Line® dataset from the US Census Bureau"
280,280,5,"Lloyds Automotive and Transmission Specialists",olympia,"425 State Ave NE Olympia, WA 98501","(360) 357-7422",thurston,0,1,2,Thursday,16,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.04577,-122.897168,1,rooftop,425,"State Ave NE",,,Olympia,WA,"Thurston County",98501,US,Thurston
281,281,1,"Kohout’s Automotive",olympia,"6537 Martin Way E Olympia, WA 98516","(360) 491-3382",thurston,0,1,1,Friday,12,1,0,0,0,682.12,,,,0,,no_comment,0,1,682.12,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,47.050267,-122.795121,1,rooftop,6537,"Martin Way E",,,Olympia,WA,"Thurston County",98516,US,Thurston
282,282,1,"Courtesy Auto Service and Tire",lacey,"4504 Pacific Ave SE Lacey, WA 98503","(360) 464-9130",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.038279,-122.825565,1,rooftop,4504,"Pacific Ave SE",,,Lacey,WA,"Thurston County",98503,US,Thurston
283,283,5,"Eddie’s Automotive Service & Repair",olympia,"3046 Pacific Ave SE Olympia, WA 98501","(360) 357-7200",thurston,0,1,2,Friday,13,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.043371,-122.856752,1,rooftop,3046,"Pacific Ave SE",,,Olympia,WA,"Thurston County",98501,US,Thurston
284,284,7,"Olympic Transmissions & Auto Care",olympia,"7011 Martin Way E Ste A Olympia, WA 98516","(360) 456-2266",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.050866,-122.787465,1,rooftop,7011,"Martin Way E",Ste,A,Olympia,WA,"Thurston County",98516,US,Thurston
285,285,7,"Hawk’s Prairie Automotive",lacey,"8045 Martin Way E Lacey, WA 98516","(360) 456-8000",thurston,0,1,1,Friday,11,0,0,0,0,730,,,,1,,no_comment,0,1,730,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.055465,-122.768495,1,rooftop,8045,"Martin Way E",,,Lacey,WA,"Thurston County",98516,US,Thurston
286,286,3,"Qual-A-Ty Auto Care",lacey,"4022 Pacific Ave SE Lacey, WA 98503","(360) 459-8090",thurston,0,0,2,Wednesday,15,,,,,,,,other,,"Went on voicemail - call back later",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,0,1,0,47.039855,-122.835152,1,rooftop,4022,"Pacific Ave SE",,,Lacey,WA,"Thurston County",98503,US,Thurston
287,287,7,"Jimmy’s Auto Service",lacey,"4524 Pacific Ave SE Lacey, WA 98503","(360) 459-7113",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.037853,-122.824167,1,rooftop,4524,"Pacific Ave SE",,,Lacey,WA,"Thurston County",98503,US,Thurston
288,288,1,"Automotive Artistry",lacey,"5711 Lacey Blvd SE Ste 308 Lacey, WA 98503","(360) 412-8038",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.034909,-122.809551,1,rooftop,5711,"Lacey Blvd SE",Ste,308,Lacey,WA,"Thurston County",98503,US,Thurston
289,289,7,"Jimmy’s Auto Services",lacey,"4524 Pacific Ave SE Lacey, WA 98503","(360) 459-7113",thurston,0,1,1,Monday,12,0,0,0,0,664,,,,0,,no_comment,0,1,664,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47.037853,-122.824167,1,rooftop,4524,"Pacific Ave SE",,,Lacey,WA,"Thurston County",98503,US,Thurston
290,290,7,"Pete Lea’s Automotive Medical Center",olympia,"106 Olympia Ave NE Olympia, WA 98501","(360) 943-7588",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,1,0,0,0,,,,1,0,0,0,0,47.046779,-122.901413,1,rooftop,106,"Olympia Ave NE",,,Olympia,WA,"Thurston County",98501,US,Thurston
291,291,3,"Nisqually Automotive & Towing",olympia,"10306 Martin Way E Olympia, WA 98516","(360) 350-4872",thurston,0,0,1,Saturday,15,1,0,0,0,625.09,,,,0,,no_comment,0,1,625.09,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,47.066369,-122.721376,1,rooftop,10306,"Martin Way E",,,Olympia,WA,"Thurston County",98516,US,Thurston
292,292,7,"Olympia Autohaus",olympia,"621 State Ave NE Olympia, WA 98506","(360) 915-7725",thurston,0,1,1,Wednesday,14,,,,,,,,no_contact_after_2_tries,,"doesn't accept block calls",no_phone_contact,0,0,,0,0,0,0,1,0,0,0,,,,0,0,1,0,0,47.046092,-122.894649,0.95,rooftop,621,"State Ave NE",,,Olympia,WA,"Thurston County",98501,US,Thurston
293,293,3,"Quality Muffler & Brake",olympia,"923 State Ave NE Olympia, WA 98506","(360) 943-8632",thurston,0,0,1,Tuesday,14,,,,,,,,no_contact_after_2_tries,,"Doesnt take calls from blocked numbers",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.046375,-122.890287,1,rooftop,923,"State Ave NE",,,Olympia,WA,"Thurston County",98506,US,Thurston
294,294,5,Midas,lacey,"3935 Pacific Avenue, Southeast Lacey, WA 98503","(360) 810-3424",thurston,1,1,1,Friday,14,,,,,,,,no_contact_after_2_tries,,,no_comment,0,1,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.039367,-122.835885,1,rooftop,3935,"Pacific Ave SE",,,Lacey,WA,"Thurston County",98503,US,Thurston
295,295,3,"Sears Auto Center",lacey,"651 Sleater Kinney SE Ste 1300 Lacey, WA 98503","(360) 412-5555",thurston,1,0,2,Wednesday,15,,,,,,,,no_contact_after_2_tries,,"Did not accept calls",no_phone_contact,0,0,,0,0,0,0,1,1,0,0,,,,0,0,1,0,0,47.044032,-122.836069,1,rooftop,651,"Sleater Kinney Rd SE",Ste,1300,Lacey,WA,"Thurston County",98503,US,Thurston
296,296,4,"Sound Auto & Truck",tumwater,"1120 85th Ave SE Tumwater, WA 98501","(360) 352-4744",thurston,0,1,,,,,,,,,,,,,,no_comment,0,0,,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,46.964259,-122.887442,1,rooftop,1120,"85th Ave SE",,,Tumwater,WA,"Thurston County",98501,US,Thurston
297,297,8,"Capitol Blvd Automotive",tumwater,"5605 Capitol Blvd SE Tumwater, WA 98501","(360) 878-8847",thurston,0,0,1,Tuesday,13,,,,,,,,other,,"No longer a mechanic shop",shop_no_longer_operating,0,0,,0,0,0,0,0,0,0,0,,,,0,0,0,1,0,46.997522,-122.90792,0.9,range_interpolation,5605,"Capitol Blvd S",,,Olympia,WA,"Thurston County",98501,US,"TIGER/Line® dataset from the US Census Bureau"
